,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance
509,2021-06-19 14:10:20.400,0 days 01:24:53.197000,3,321.0597222222259,0 days 00:00:58.137000,11062.0,307.0,8,100.0,False,8,car,0.6845675501155436,OnTrack,10004.396220208244,-5355.8760352753025,4953.431386938659,3955.732508072402
510,2021-06-19 14:10:20.592,0 days 01:24:53.389000,3,314.339720082523,0 days 00:00:58.329000,11150.835849181563,307.955224184748,8,100.0,False,8,pos,0.6874099163611992,OnTrack,10007.0,-5520.0,4949.0,3972.156786695589
511,2021-06-19 14:10:20.601,0 days 01:24:53.398000,3,314.02472222222514,0 days 00:00:58.338000,11155.0,308.0,8,100.0,False,8,car,0.6875434703408074,OnTrack,10007.113613378098,-5527.691942056985,4948.766015385399,3972.926786695589
512,2021-06-19 14:10:20.812,0 days 01:24:53.609000,3,306.8155533688912,0 days 00:00:58.549000,11091.6999808,308.87916693333335,8,100.0,False,8,pos,0.6906790417518116,OnTrack,10009.0,-5708.0,4943.0,3991.0305378686257
513,2021-06-19 14:10:20.841,0 days 01:24:53.638000,3,305.8247222222244,0 days 00:00:58.578000,11083.0,309.0,8,100.0,False,8,car,0.6911083447335447,OnTrack,10008.978459055974,-5732.827428032634,4942.2961704689005,3993.519704535293
514,2021-06-19 14:10:21.032,0 days 01:24:53.829000,3,299.77638686222485,0 days 00:00:58.769000,11156.2166912,306.6124992,8,100.0,False,8,pos,0.6939198889150725,OnTrack,10005.0,-5895.0,4938.0,4009.787201020626
515,2021-06-19 14:10:21.081,0 days 01:24:53.878000,3,298.22472222222495,0 days 00:00:58.818000,11175.0,306.0,8,100.0,False,8,car,0.6946386086952844,OnTrack,10001.927034043334,-5935.267929247434,4936.721173771823,4013.952201020626
516,2021-06-19 14:10:21.252,0 days 01:24:54.049000,3,293.09472030222474,0 days 00:00:58.989000,11083.0874656,305.28749973333333,8,100.0,False,8,pos,0.6971432930594554,OnTrack,9982.0,-6071.0,4932.0,4028.4533572579594
517,2021-06-19 14:10:21.321,0 days 01:24:54.118000,3,291.0247222222247,0 days 00:00:59.058000,11046.0,305.0,8,100.0,False,8,car,0.6981573358466916,OnTrack,9968.420140793127,-6123.861550674163,4930.403900595249,4034.299190591293
518,2021-06-19 14:10:21.472,0 days 01:24:54.269000,3,286.87222046222416,0 days 00:00:59.209000,10648.995665066666,304.37083306666665,8,37.083306666666665,False,8,pos,0.7003860068544613,OnTrack,9927.0,-6236.0,4927.0,4047.0658560893676
519,2021-06-19 14:10:21.561,0 days 01:24:54.358000,3,284.42472222222386,0 days 00:00:59.298000,10415.0,304.0,8,0.0,True,8,car,0.7016645261877664,OnTrack,9894.927886876163,-6300.044049836448,4924.362712368832,4054.581411644923
520,2021-06-19 14:10:21.692,0 days 01:24:54.489000,3,281.8047209422245,0 days 00:00:59.429000,10357.1416384,291.9916608,8,0.0,True,8,pos,0.7034609272705847,OnTrack,9839.0,-6390.0,4920.0,4065.2066637462563
521,2021-06-19 14:10:21.801,0 days 01:24:54.598000,3,279.62472222222505,0 days 00:00:59.538000,10309.0,282.0,8,0.0,True,8,car,0.7049179067015264,OnTrack,9786.541084193192,-6459.015612391118,4916.476469855827,4073.744997079589
522,2021-06-19 14:10:21.912,0 days 01:24:54.709000,3,277.9288879111136,0 days 00:00:59.649000,10420.462564266667,278.2999978666667,8,0.0,True,8,pos,0.7063980736328253,OnTrack,9727.0,-6525.0,4912.0,4082.3259136804786
523,2021-06-19 14:10:22.041,0 days 01:24:54.838000,3,275.9580555555576,0 days 00:00:59.778000,10550.0,274.0,8,0.0,True,8,car,0.7080789927326268,OnTrack,9649.963737935374,-6597.32683854685,4904.541374846831,4092.1442470138118
524,2021-06-19 14:10:22.113,0 days 01:24:54.910000,3,275.37805555555786,0 days 00:00:59.850000,10746.2,268.0,8,0.0,True,8,pos,0.7089802382698313,OnTrack,9611.0,-6631.0,4901.0,4097.504247013812
525,2021-06-19 14:10:22.281,0 days 01:24:55.078000,3,274.02472222222514,0 days 00:01:00.018000,11204.0,254.0,7,0.0,True,8,car,0.7110093425570774,OnTrack,9542.109911339405,-6685.215218716237,4897.054363242602,4109.357580347146
526,2021-06-19 14:10:22.333,0 days 01:24:55.130000,3,273.82250000000266,0 days 00:01:00.070000,11063.971428571429,252.14285714285714,7,0.0,True,8,pos,0.7116300298631768,OnTrack,9520.0,-6701.0,4896.0,4112.999643839209
527,2021-06-19 14:10:22.553,0 days 01:24:55.350000,3,272.96694444444597,0 days 00:01:00.290000,10471.542857142857,244.28571428571428,7,0.0,True,8,pos,0.7142028431710173,OnTrack,9406.0,-6776.0,4890.0,4127.928215267781
528,2021-06-19 14:10:22.561,0 days 01:24:55.358000,3,272.9358333333348,0 days 00:01:00.298000,10450.0,244.0,6,0.0,True,8,car,0.7142934878983909,OnTrack,9401.57557380142,-6778.662231956523,4889.79053613357,4128.470437490003
529,2021-06-19 14:10:22.773,0 days 01:24:55.570000,3,273.2302777777798,0 days 00:01:00.510000,10172.633333333333,229.86666666666667,6,0.8833333333333333,True,8,pos,0.716622384450809,OnTrack,9282.0,-6843.0,4885.0,4142.0070300825955
530,2021-06-19 14:10:22.801,0 days 01:24:55.598000,3,273.26916666666875,0 days 00:01:00.538000,10136.0,228.0,6,1.0,True,8,car,0.7169238806541969,OnTrack,9266.16503801787,-6850.2895141574445,4884.45323088092,4143.780363415929
531,2021-06-19 14:10:22.993,0 days 01:24:55.790000,3,274.3891666666685,0 days 00:01:00.730000,10605.6,221.6,6,1.8,True,8,pos,0.7189640419507,OnTrack,9158.0,-6892.0,4881.0,4155.599030082596
532,2021-06-19 14:10:23.041,0 days 01:24:55.838000,3,274.6691666666684,0 days 00:01:00.778000,10723.0,220.0,6,2.0,True,8,car,0.7194619789273431,OnTrack,9131.0605249614,-6900.20779150025,4880.116051670678,4158.5323634159295
533,2021-06-19 14:10:23.213,0 days 01:24:56.010000,3,276.4369444444465,0 days 00:01:00.950000,10728.733333333334,212.11666666666667,6,3.4333333333333336,True,8,pos,0.72119981333063,OnTrack,9035.0,-6922.0,4877.0,4168.666826378892
534,2021-06-19 14:10:23.281,0 days 01:24:56.078000,3,277.13583333333554,0 days 00:01:01.018000,10731.0,209.0,5,4.0,True,8,car,0.721873172286832,OnTrack,8997.343980633503,-6927.04546637739,4875.952457388232,4172.61460415667
535,2021-06-19 14:10:23.433,0 days 01:24:56.230000,3,279.12027724638034,0 days 00:01:01.170000,10399.016825300934,204.54811834694738,5,4.63598309329323,True,8,pos,0.7233579738878088,OnTrack,8914.0,-6931.0,4874.0,4181.251080264652
536,2021-06-19 14:10:23.520,0 days 01:24:56.317000,3,280.25611111111266,0 days 00:01:01.257000,10209.0,202.0,5,5.0,True,8,car,0.724193897825297,OnTrack,8866.94481123331,-6928.794618920881,4873.082461997128,4186.132746931318
537,2021-06-19 14:10:23.653,0 days 01:24:56.450000,3,282.4358322844465,0 days 00:01:01.390000,9899.2209824,198.1208352,5,5.0,True,8,pos,0.7254509698012791,OnTrack,8796.0,-6919.0,4872.0,4193.452211120652
538,2021-06-19 14:10:23.760,0 days 01:24:56.557000,3,284.18944444444696,0 days 00:01:01.497000,9650.0,195.0,5,5.0,True,8,car,0.7264435758401311,OnTrack,8739.868299491236,-6905.30806942384,4871.4629710793015,4199.248044453985
539,2021-06-19 14:10:23.873,0 days 01:24:56.670000,3,286.16694332444644,0 days 00:01:01.610000,9531.820900266666,191.70416853333333,5,5.0,True,8,pos,0.7274733617292402,OnTrack,8682.0,-6886.0,4871.0,4205.265425299614
540,2021-06-19 14:10:24.000,0 days 01:24:56.797000,3,288.38944444444587,0 days 00:01:01.737000,9399.0,188.0,5,5.0,False,8,car,0.7286124961826379,OnTrack,8619.33041384941,-6859.377670932975,4870.329176178869,4211.897647521837
541,2021-06-19 14:10:24.093,0 days 01:24:56.890000,3,289.52611032889035,0 days 00:01:01.830000,9376.525015466666,186.06250133333333,5,5.387499733333334,False,8,pos,0.7294377248903159,OnTrack,8575.0,-6837.0,4870.0,4216.704262139615
542,2021-06-19 14:10:24.240,0 days 01:24:57.037000,3,291.32277777777927,0 days 00:01:01.977000,9341.0,183.0,5,6.0,False,8,car,0.7307237324734822,OnTrack,8507.661175263202,-6797.2829345768705,4870.060247513965,4224.176762139615
543,2021-06-19 14:10:24.313,0 days 01:24:57.110000,3,291.9716660977795,0 days 00:01:02.050000,9230.8917632,181.1750016,5,7.8249984,False,8,pos,0.7313520914464827,OnTrack,8476.0,-6776.0,4870.0,4227.850588560948
544,2021-06-19 14:10:24.480,0 days 01:24:57.277000,3,293.4561111111134,0 days 00:01:02.217000,8979.0,177.0,5,12.0,False,8,car,0.7327657479023316,OnTrack,8408.836358045637,-6724.173905270058,4869.194255666067,4236.061421894282
545,2021-06-19 14:10:24.533,0 days 01:24:57.330000,3,293.7947218133355,0 days 00:01:02.270000,9031.558269866666,176.11666773333334,5,24.366651733333335,False,8,pos,0.7332083989244521,OnTrack,8389.0,-6707.0,4869.0,4238.654250613689
546,2021-06-19 14:10:24.720,0 days 01:24:57.517000,3,294.98944444444624,0 days 00:01:02.457000,9217.0,173.0,5,68.0,False,8,car,0.7347616160898512,OnTrack,8324.528151929635,-6643.762284075488,4868.980470721679,4247.640639502578
547,2021-06-19 14:10:24.753,0 days 01:24:57.550000,3,295.007777742224,0 days 00:01:02.490000,9247.387441066667,173.4124992,5,66.21250346666666,False,8,pos,0.7350383764038285,OnTrack,8314.0,-6632.0,4869.0,4249.230254078578
548,2021-06-19 14:10:24.960,0 days 01:24:57.757000,3,295.12277777777945,0 days 00:01:02.697000,9438.0,176.0,5,55.0,False,8,car,0.7367920947083683,OnTrack,8254.27781640714,-6554.042868558364,4869.003228473979,4259.350254078578
549,2021-06-19 14:10:24.973,0 days 01:24:57.770000,3,295.0902779377795,0 days 00:01:02.710000,9441.1958176,176.1083328,5,56.4624928,False,8,pos,0.7369026147195974,OnTrack,8251.0,-6549.0,4869.0,4259.9862008359105
550,2021-06-19 14:10:25.193,0 days 01:24:57.990000,3,294.54027793778,0 days 00:01:02.930000,9495.279150933333,177.94166613333334,5,81.21249279999999,False,8,pos,0.7387848394114589,OnTrack,8204.0,-6460.0,4869.0,4270.8604137662805
551,2021-06-19 14:10:25.200,0 days 01:24:57.997000,3,294.52277777778,0 days 00:01:02.937000,9497.0,178.0,5,82.0,False,8,car,0.7388456469475502,OnTrack,8202.701554119949,-6456.928752387864,4869.007592917979,4271.2065248773915
552,2021-06-19 14:10:25.413,0 days 01:24:58.210000,3,292.866111608891,0 days 00:01:03.150000,9805.8499072,183.3249984,5,77.56250133333333,False,8,pos,0.7407269309895668,OnTrack,8169.0,-6356.0,4870.0,4282.053253949392
553,2021-06-19 14:10:25.440,0 days 01:24:58.237000,3,292.6561111111132,0 days 00:01:03.177000,9845.0,184.0,5,77.0,False,8,car,0.740968420048727,OnTrack,8165.787430373198,-6342.547084990262,4870.361737935658,4283.433253949392
554,2021-06-19 14:10:25.633,0 days 01:24:58.430000,3,290.5652784711129,0 days 00:01:03.370000,10154.604064,187.2166656,5,90.6708288,False,8,pos,0.7427096688397826,OnTrack,8151.0,-6243.0,4874.0,4293.470147410725
555,2021-06-19 14:10:25.680,0 days 01:24:58.477000,3,290.05611111111284,0 days 00:01:03.417000,10230.0,188.0,5,94.0,False,8,car,0.7431373403912338,OnTrack,8149.878268624202,-6217.848918326492,4874.729539475874,4295.92459185517
556,2021-06-19 14:10:25.852,0 days 01:24:58.649000,3,287.7627777777803,0 days 00:01:03.589000,10318.15,190.86666666666667,5,92.56666666666666,False,8,pos,0.7447158296899938,OnTrack,8154.0,-6123.0,4877.0,4305.043777040355
557,2021-06-19 14:10:25.920,0 days 01:24:58.717000,3,286.85611111111393,0 days 00:01:03.657000,10353.0,192.0,5,92.0,False,8,car,0.7453524079750703,OnTrack,8158.936485861645,-6084.47529539812,4878.1285956941265,4308.670443707021
558,2021-06-19 14:10:26.072,0 days 01:24:58.869000,3,284.1116666666691,0 days 00:01:03.809000,10800.766666666666,197.7,5,97.06666666666666,False,8,pos,0.7468090950636505,OnTrack,8176.0,-5997.0,4881.0,4317.017777040354
559,2021-06-19 14:10:26.160,0 days 01:24:58.957000,3,282.52277777778,0 days 00:01:03.897000,11060.0,201.0,5,100.0,False,8,car,0.7476713068518994,OnTrack,8189.005150793811,-5946.195651953136,4882.6169598663455,4321.931110373687
560,2021-06-19 14:10:26.292,0 days 01:24:59.089000,3,279.77277777778,0 days 00:01:04.029000,11077.05,205.4,5,100.0,False,8,pos,0.7489882109376909,OnTrack,8212.0,-5870.0,4885.0,4329.462443707021
561,2021-06-19 14:10:26.400,0 days 01:24:59.197000,3,277.52277777778,0 days 00:01:04.137000,11091.0,209.0,5,100.0,False,8,car,0.7500825002113883,OnTrack,8233.032440208464,-5807.854123932619,4886.97277701819,4335.732443707021
562,2021-06-19 14:10:26.512,0 days 01:24:59.309000,3,274.7850000000022,0 days 00:01:04.249000,11317.8,211.8,5,100.0,False,8,pos,0.7512299285868393,OnTrack,8257.0,-5744.0,4889.0,4342.321777040354
563,2021-06-19 14:10:26.640,0 days 01:24:59.437000,3,271.6561111111132,0 days 00:01:04.377000,11577.0,215.0,5,100.0,False,8,car,0.752562914432872,OnTrack,8287.17860639144,-5672.295048487712,4891.244705170377,4349.966221484799
564,2021-06-19 14:10:26.732,0 days 01:24:59.529000,3,269.12611111111306,0 days 00:01:04.469000,11577.0,218.06666666666666,5,100.0,False,8,pos,0.7535396549190144,OnTrack,8311.0,-5622.0,4893.0,4355.539036299613
565,2021-06-19 14:10:26.880,0 days 01:24:59.677000,3,265.05611111111284,0 days 00:01:04.617000,11577.0,223.0,5,100.0,False,8,car,0.7551356231370158,OnTrack,8353.581311551015,-5543.69845297931,4896.307474561564,4364.706814077392
566,2021-06-19 14:10:26.952,0 days 01:24:59.749000,3,262.99611111111307,0 days 00:01:04.689000,11502.3,224.2,5,100.0,False,8,pos,0.7559179767120747,OnTrack,8377.0,-5506.0,4898.0,4369.190814077391
567,2021-06-19 14:10:27.120,0 days 01:24:59.917000,3,258.18944444444696,0 days 00:01:04.857000,11328.0,227.0,5,100.0,False,8,car,0.7577544790824893,OnTrack,8439.378888680452,-5417.959362375999,4901.90133172938,4379.784147410725
568,2021-06-19 14:10:27.172,0 days 01:24:59.969000,3,256.7305550910358,0 days 00:01:04.909000,11175.104428928773,227.51741310007182,5,100.0,False,8,pos,0.7583244045611182,OnTrack,8460.0,-5391.0,4903.0,4383.070510044394
569,2021-06-19 14:10:27.321,0 days 01:25:00.118000,3,252.55027777777923,0 days 00:01:05.058000,10737.0,229.0,6,100.0,False,8,car,0.7599670950941305,OnTrack,8521.174264504794,-5314.922279555828,4905.7493552118385,4392.548565599949
570,2021-06-19 14:10:27.392,0 days 01:25:00.189000,3,250.61749825777937,0 days 00:01:05.129000,10799.7167232,230.7750016,6,100.0,False,8,pos,0.7607605566693948,OnTrack,8551.0,-5279.0,4907.0,4397.099961464838
571,2021-06-19 14:10:27.561,0 days 01:25:00.358000,3,246.01694444444638,0 days 00:01:05.298000,10949.0,235.0,6,100.0,False,8,car,0.7626782455222638,OnTrack,8623.033966626612,-5193.797147039122,4910.062467628726,4408.131905909282
572,2021-06-19 14:10:27.612,0 days 01:25:00.409000,3,244.62860936889092,0 days 00:01:05.349000,11000.212564266667,236.48750186666666,6,100.0,False,8,pos,0.7632647388872792,OnTrack,8645.0,-5168.0,4911.0,4411.48214551906
573,2021-06-19 14:10:27.801,0 days 01:25:00.598000,3,239.48361111111353,0 days 00:01:05.538000,11190.0,242.0,6,100.0,False,8,car,0.7654701536227246,OnTrack,8727.299085646058,-5071.796436636056,4914.461513820801,4424.18714551906
574,2021-06-19 14:10:27.832,0 days 01:25:00.629000,3,238.6913872533357,0 days 00:01:05.569000,11198.414303085714,242.7750016,6,100.0,False,8,pos,0.7658368520818383,OnTrack,8741.0,-5056.0,4915.0,4426.277708032839
575,2021-06-19 14:10:28.052,0 days 01:25:00.849000,3,233.06916503111313,0 days 00:01:05.789000,11258.1285888,248.2750016,6,100.0,False,8,pos,0.768472294002333,OnTrack,8840.0,-4943.0,4919.0,4441.450069241728
576,2021-06-19 14:10:28.081,0 days 01:25:00.878000,3,232.3280555555575,0 days 00:01:05.818000,11266.0,249.0,6,100.0,False,8,car,0.7688215970243109,OnTrack,8853.232235748032,-4927.632248518928,4919.727160898626,4443.4559025750605
577,2021-06-19 14:10:28.272,0 days 01:25:01.069000,3,227.8183318222232,0 days 00:01:06.009000,11484.85424,251.3875008,6,100.0,False,8,pos,0.7711305576797487,OnTrack,8939.0,-4827.0,4925.0,4456.793406089727
578,2021-06-19 14:10:28.321,0 days 01:25:01.118000,3,226.66138888888963,0 days 00:01:06.058000,11541.0,252.0,6,100.0,False,8,car,0.7717288732280966,OnTrack,8959.327351068834,-4803.639492754283,4925.888230008545,4460.223406089727
579,2021-06-19 14:10:28.492,0 days 01:25:01.289000,3,223.00388752000083,0 days 00:01:06.229000,11701.31256,254.85000106666666,6,100.0,False,8,pos,0.7738380293500349,OnTrack,9023.0,-4727.0,4928.0,4472.328781140393
580,2021-06-19 14:10:28.561,0 days 01:25:01.358000,3,221.52805555555642,0 days 00:01:06.298000,11766.0,256.0,6,100.0,False,8,car,0.7746822966732121,OnTrack,9044.79643174359,-4694.349795995557,4929.20597289756,4477.23544780706
581,2021-06-19 14:10:28.693,0 days 01:25:01.490000,3,219.18138888889038,0 days 00:01:06.430000,11402.45,252.15,6,45.0,False,8,pos,0.7762710223016395,OnTrack,9083.0,-4625.0,4932.0,4486.48094780706
582,2021-06-19 14:10:28.801,0 days 01:25:01.598000,3,217.2613888888909,0 days 00:01:06.538000,11105.0,249.0,6,0.0,True,8,car,0.7775549624460002,OnTrack,9115.251058331054,-4556.752393959375,4934.346836302253,4493.9509478070595
583,2021-06-19 14:10:28.913,0 days 01:25:01.710000,3,216.04805555555697,0 days 00:01:06.650000,10713.0,244.8,6,0.0,True,8,pos,0.7788792062067507,OnTrack,9146.0,-4483.0,4937.0,4501.56694780706
584,2021-06-19 14:10:29.041,0 days 01:25:01.838000,3,214.66138888888963,0 days 00:01:06.778000,10265.0,240.0,6,0.0,True,8,car,0.7803237969257962,OnTrack,9172.80052049066,-4405.556088918069,4940.530285648579,4510.100281140394
585,2021-06-19 14:10:29.133,0 days 01:25:01.930000,3,214.71250000000106,0 days 00:01:06.870000,10299.116666666667,226.58333333333334,6,0.0,True,8,pos,0.7812722912504665,OnTrack,9187.0,-4353.0,4943.0,4515.890744103357
586,2021-06-19 14:10:29.281,0 days 01:25:02.078000,3,214.79472222222375,0 days 00:01:07.018000,10354.0,205.0,5,0.0,True,8,car,0.782688843043955,OnTrack,9201.670115727962,-4271.750143422129,4946.3632011927175,4524.318521881135
587,2021-06-19 14:10:29.353,0 days 01:25:02.150000,3,215.27472222222386,0 days 00:01:07.090000,10420.9,200.5,5,0.0,True,8,pos,0.7833597722084906,OnTrack,9206.0,-4232.0,4948.0,4528.328521881135
588,2021-06-19 14:10:29.521,0 days 01:25:02.318000,3,216.39472222222412,0 days 00:01:07.258000,10577.0,190.0,5,0.0,True,8,car,0.7848808370071266,OnTrack,9210.585810212639,-4136.7084233009755,4952.064143353943,4537.195188547801
589,2021-06-19 14:10:29.573,0 days 01:25:02.370000,3,217.0302777777795,0 days 00:01:07.310000,10518.5,187.4,5,0.0,True,8,pos,0.7853383988690443,OnTrack,9211.0,-4108.0,4953.0,4539.90207743669
590,2021-06-19 14:10:29.761,0 days 01:25:02.558000,3,219.3280555555566,0 days 00:01:07.498000,10307.0,178.0,4,0.0,True,8,car,0.7869343892463087,OnTrack,9209.698894226269,-4010.5954152370505,4954.689154043602,4549.197632992245
591,2021-06-19 14:10:29.793,0 days 01:25:02.590000,3,219.8880555555567,0 days 00:01:07.530000,10236.466666666667,176.13333333333333,4,0.0,True,8,pos,0.7871953505457434,OnTrack,9209.0,-3995.0,4955.0,4550.763262621875
592,2021-06-19 14:10:30.001,0 days 01:25:02.798000,3,223.52805555555733,0 days 00:01:07.738000,9778.0,164.0,4,0.0,True,8,car,0.7888264261408358,OnTrack,9200.708730146805,-3900.1808669647166,4957.848555541945,4560.23881817743
593,2021-06-19 14:10:30.013,0 days 01:25:02.810000,3,223.79138881837463,0 days 00:01:07.750000,9739.489550061377,163.59832646739375,4,0.0,True,8,pos,0.7889183637071757,OnTrack,9200.0,-3895.0,4958.0,4560.784145932322
594,2021-06-19 14:10:30.233,0 days 01:25:03.030000,3,228.61916530335827,0 days 00:01:07.970000,9033.46463451993,156.23431170294583,4,0.0,True,8,pos,0.7905674828356818,OnTrack,9182.0,-3805.0,4960.0,4570.331798314169
595,2021-06-19 14:10:30.240,0 days 01:25:03.037000,3,228.77277777777908,0 days 00:01:07.977000,9011.0,156.0,4,0.0,True,8,car,0.7906186696259869,OnTrack,9181.254314642492,-3802.2861579225314,4960.03989581735,4570.635131647502
596,2021-06-19 14:10:30.453,0 days 01:25:03.250000,3,234.15694282666874,0 days 00:01:08.190000,8892.075035733333,148.90000213333335,4,4.437498666666667,True,8,pos,0.7921380732368276,OnTrack,9153.0,-3724.0,4961.0,4579.445048440391
597,2021-06-19 14:10:30.480,0 days 01:25:03.277000,3,234.8394444444466,0 days 00:01:08.217000,8877.0,148.0,4,5.0,False,8,car,0.7923261175551944,OnTrack,9148.583304910186,-3714.654343367473,4961.212582756504,4580.55504844039
598,2021-06-19 14:10:30.673,0 days 01:25:03.470000,3,240.25416487111346,0 days 00:01:08.410000,8618.8625856,143.1750016,4,5.0,False,8,pos,0.7936458788106461,OnTrack,9112.0,-3652.0,4963.0,4588.230819359501
599,2021-06-19 14:10:30.720,0 days 01:25:03.517000,3,241.57277777778017,0 days 00:01:08.457000,8556.0,142.0,4,5.0,False,8,car,0.7939643446224068,OnTrack,9102.09070109219,-3638.056737845908,4963.164183961102,4590.08470824839
600,2021-06-19 14:10:30.893,0 days 01:25:03.690000,3,246.7627758577794,0 days 00:01:08.630000,8483.195860266667,140.55833386666666,4,2.1166677333333332,False,8,pos,0.7951323029414559,OnTrack,9062.0,-3591.0,4963.0,4596.839317070316
601,2021-06-19 14:10:30.960,0 days 01:25:03.757000,3,248.77277777777908,0 days 00:01:08.697000,8455.0,140.0,4,1.0,False,8,car,0.7955794980689546,OnTrack,9044.529456913708,-3574.299726824045,4962.962033816284,4599.4448726258715
602,2021-06-19 14:10:31.113,0 days 01:25:03.910000,3,253.7027757155576,0 days 00:01:08.850000,8072.50016,137.45000106666666,4,0.3625002666666666,False,8,pos,0.7965857584477505,OnTrack,9001.0,-3540.0,4963.0,4605.286497671204
603,2021-06-19 14:10:31.200,0 days 01:25:03.997000,3,256.50611111111357,0 days 00:01:08.937000,7855.0,136.0,4,0.0,False,8,car,0.7971485042741722,OnTrack,8974.581664796957,-3523.6312434346446,4963.049542513355,4608.573164337871
604,2021-06-19 14:10:31.333,0 days 01:25:04.130000,3,261.16110887111364,0 days 00:01:09.070000,7785.650033371428,133.62500114285714,4,0.9499995428571428,False,8,pos,0.7979953975535972,OnTrack,8932.0,-3503.0,4963.0,4613.509865768982
605,2021-06-19 14:10:31.480,0 days 01:25:04.277000,3,266.30611111111375,0 days 00:01:09.217000,7709.0,131.0,4,2.0,False,8,car,0.79891171345332,OnTrack,8882.09744202204,-3486.1759444819895,4962.460348897822,4618.859032435649
606,2021-06-19 14:10:31.553,0 days 01:25:04.350000,3,268.9827754311138,0 days 00:01:09.290000,7844.354048,129.7833344,4,15.687488,False,8,pos,0.7993586803778243,OnTrack,8857.0,-3480.0,4962.0,4621.490750049872
607,2021-06-19 14:10:31.720,0 days 01:25:04.517000,3,275.10611111111393,0 days 00:01:09.457000,8154.0,127.0,4,47.0,False,8,car,0.8003768883655452,OnTrack,8799.747106221099,-3471.1370701603514,4960.509465348464,4627.38213893876
608,2021-06-19 14:10:31.773,0 days 01:25:04.570000,3,277.034719893336,0 days 00:01:09.510000,8276.562352,128.10416533333333,4,50.312496,False,8,pos,0.8007062279228655,OnTrack,8781.0,-3470.0,4960.0,4629.268116928391
609,2021-06-19 14:10:31.960,0 days 01:25:04.757000,3,283.8394444444466,0 days 00:01:09.697000,8709.0,132.0,4,62.0,False,8,car,0.8018997473294329,OnTrack,8711.578761083387,-3472.5877845046657,4958.277650277492,4636.124783595057
610,2021-06-19 14:10:31.993,0 days 01:25:04.790000,3,284.9852755555578,0 days 00:01:09.730000,8758.499904,133.09999786666665,4,63.2374976,False,8,pos,0.8021168124968253,OnTrack,8699.0,-3474.0,4958.0,4637.344866908835
611,2021-06-19 14:10:32.200,0 days 01:25:04.997000,3,292.17277777778054,0 days 00:01:09.937000,9069.0,140.0,4,71.0,False,8,car,0.8035149007759804,OnTrack,8618.233650686065,-3489.548304313821,4956.172069122846,4645.394866908835
612,2021-06-19 14:10:32.213,0 days 01:25:05.010000,3,292.61694225778047,0 days 00:01:09.950000,9082.1082688,140.270832,4,71.0541664,False,8,pos,0.8036037915390959,OnTrack,8613.0,-3491.0,4956.0,4645.901400468835
613,2021-06-19 14:10:32.432,0 days 01:25:05.229000,3,300.09944444444614,0 days 00:01:10.169000,9302.933333333332,144.83333333333334,4,71.96666666666667,False,8,pos,0.8051298540221232,OnTrack,8522.0,-3524.0,4952.0,4654.7120949132795
614,2021-06-19 14:10:32.440,0 days 01:25:05.237000,3,300.37277777777945,0 days 00:01:10.177000,9311.0,145.0,4,72.0,False,8,car,0.8051877382741905,OnTrack,8518.614427173576,-3525.4571187825545,4951.843757127716,4655.0343171355025
615,2021-06-19 14:10:32.652,0 days 01:25:05.449000,3,307.0272222222243,0 days 00:01:10.389000,9990.283333333333,155.6,4,85.25,False,8,pos,0.8067824834971894,OnTrack,8428.0,-3569.0,4948.0,4664.1974282466135
616,2021-06-19 14:10:32.680,0 days 01:25:05.477000,3,307.9061111111132,0 days 00:01:10.417000,10080.0,157.0,4,87.0,False,8,car,0.8069990174963902,OnTrack,8415.964498603213,-3575.1942022067847,4947.597685489402,4665.4185393577245
617,2021-06-19 14:10:32.872,0 days 01:25:05.669000,3,313.5061111111139,0 days 00:01:10.609000,10590.4,163.4,4,97.4,False,8,pos,0.8085134383374912,OnTrack,8333.0,-3619.0,4945.0,4674.133206024391
618,2021-06-19 14:10:32.920,0 days 01:25:05.717000,3,314.9061111111141,0 days 00:01:10.657000,10718.0,165.0,4,100.0,False,8,car,0.8089025912012499,OnTrack,8312.054489477527,-3629.8741686130043,4944.042545881018,4676.333206024391
619,2021-06-19 14:10:33.092,0 days 01:25:05.889000,3,319.5405555555582,0 days 00:01:10.829000,10909.35,172.16666666666666,4,100.0,False,8,pos,0.8103365091553809,OnTrack,8236.0,-3668.0,4940.0,4684.558946765132
620,2021-06-19 14:10:33.160,0 days 01:25:05.957000,3,321.37277777778036,0 days 00:01:10.897000,10985.0,175.0,4,100.0,False,8,car,0.8109215330094344,OnTrack,8205.297995616915,-3682.541083529115,4938.690174310213,4687.864502320688
621,2021-06-19 14:10:33.312,0 days 01:25:06.109000,3,324.62388888889194,0 days 00:01:11.049000,11325.733333333334,181.96666666666667,4,100.0,False,8,pos,0.812267453474203,OnTrack,8135.0,-3714.0,4936.0,4695.547539357725
622,2021-06-19 14:10:33.400,0 days 01:25:06.197000,3,326.5061111111145,0 days 00:01:11.137000,11523.0,186.0,4,100.0,False,8,car,0.8130673797312761,OnTrack,8092.932330525845,-3731.656585912069,4934.044235888039,4700.0942060243915
